"","State","County","fips","frac_coll_plus2010","foreign_share2010","med_hhinc2016","poor_share2010","share_white2010","share_black2010","share_hisp2010","share_asian2010","gsmn_math_g3_2013","rent_twobed2015","singleparent_share2010","traveltime15_2010","emp2000","ln_wage_growth_hs_grad","popdensity2010","ann_avg_job_growth_2004_2013","job_density_2013","turnout.rate"
"1551","Missouri","Moniteau County",29135,0.17272268,0.019896114,50990.5225219453,0.11439131,0.90728515,0.038508359,0.037547253,0.0030114693,2.498863,524.28223,0.25940198,0.36585897,0.59977984,NA,37.604961,-0.00632902,16.512259,0.605191949940808
"1552","Missouri","Monroe County",29137,0.11818612,0.0062182373,41315.325,0.12914562,0.94343889,0.036538463,0.009615385,0.0022624435,2.9481225,512.22748,0.2835528,0.33514288,0.59456092,0.079000369,13.649263,-0.014013565,5.882771,0.665330958741466
"1553","Missouri","Montgomery County",29139,0.12246533,0.0038768086,40637.0483818241,0.14950126,0.9514547,0.021167049,0.014056882,0.0031210987,2.23224,620.4397,0.34172776,0.34108061,0.58409947,0.0066360445,22.817844,-0.013961223,9.8984241,0.656058195044328
"1554","Missouri","Morgan County",29141,0.11612662,0.01062808,34977.1284220763,0.17300312,0.95176274,0.0089958673,0.017748602,0.0016849015,3.0573492,666.36377,0.30261391,0.36070868,0.54684222,NA,34.410866,-0.025496203,11.893627,0.60380600814664
"1555","Missouri","New Madrid County",29143,0.12242083,0.0070468248,30886.7593901667,0.21101393,0.81135261,0.16474995,0.011289301,0.0043979809,3.5211289,565.84979,0.35796666,0.47773027,0.53764272,0.085680075,28.089539,-0.0051318705,11.318205,0.549284036669445
"1556","Missouri","Newton County",29145,0.17922702,0.03264831,45374.6303472485,0.16292502,0.87701756,0.011769969,0.043655574,0.0061509046,3.0398064,619.34875,0.28547657,0.33696887,0.61699063,0.12406714,93.017372,0.0037035486,43.533169,0.655489915539761
"1557","Missouri","Nodaway County",29147,0.25584272,0.019295583,41977.9076166025,0.23331241,0.93628585,0.026914848,0.01292255,0.014868629,2.9677658,621.54968,0.26222044,0.58311272,0.6063661,NA,26.648758,-0.015578398,12.10312,0.537692265884015
"1558","Missouri","Oregon County",29149,0.10263959,0.013222639,30703.9404466501,0.24194761,0.95643783,0.0023894862,0.012039335,0.0020218731,2.8548462,492.00195,0.20070022,0.42248183,0.47189483,NA,13.776976,-0.0069314139,4.8214984,0.581115879828326
"1559","Missouri","Osage County",29151,0.13145576,0.0046472098,53002.2825335063,0.11105025,0.98385936,0.0034587116,0.0060527455,0.00093673437,3.2714107,542.71637,0.25990409,0.24708082,0.66041648,NA,22.963705,-0.0054464135,11.331276,0.7190957649752
"1560","Missouri","Ozark County",29153,0.11174813,0.0074860235,31120.4276457883,0.16431364,0.96544278,0.0029826185,0.013164661,0.0013370359,2.788305,NA,0.32828143,0.24714018,0.49823871,NA,13.051497,-0.025554778,4.4256697,0.659167908930749
"1561","Missouri","Pemiscot County",29155,0.095816143,0.0084094787,33160.4616309576,0.32234025,0.69638175,0.27497813,0.018637953,0.0021867338,3.3205917,546.6745,0.43975922,0.51310092,0.49194664,NA,37.14592,-0.014550929,12.928794,0.476012616201859
"1562","Missouri","Perry County",29157,0.1216517,0.017483423,52941.2940277265,0.10624608,0.9645775,0.0059037479,0.016762426,0.0044247792,3.1188588,667.00171,0.24054728,0.48795691,0.64537638,NA,39.99334,-0.0048963162,20.210644,0.649903687396808
"1563","Missouri","Pettis County",29159,0.15779299,0.054706771,41807.4892538092,0.16029438,0.86967134,0.039264474,0.072178386,0.0053119352,3.560292,648.60052,0.26313266,0.44752812,0.60652512,NA,61.857983,-0.0049164025,27.502697,0.633168661516528
"1564","Missouri","Phelps County",29161,0.25904146,0.032626905,40967.1967180441,0.18862186,0.90335727,0.027969705,0.020440252,0.025568208,3.1863046,663.58453,0.29813913,0.51652288,0.56046408,NA,67.217934,-0.02125687,26.786844,0.579037698999822
"1565","Missouri","Pike County",29163,0.12588596,0.014769978,44679.9099697559,0.1261217,0.8921473,0.078796715,0.017876431,0.0019982718,3.5004058,583.19934,0.28518292,0.41311252,0.5231213,NA,27.617807,-0.012650209,11.291142,0.549446626204927
"1566","Missouri","Platte County",29165,0.37049496,0.046663988,72986.7365274154,0.070699908,0.84117013,0.0659412,0.049528673,0.019479163,3.5608068,896.22595,0.29897091,0.2791498,0.7284627,0.10617031,212.57578,0.01166386,118.411,0.749411148913897
"1567","Missouri","Polk County",29167,0.16639386,0.01703316,42416.5192536211,0.21586247,0.94951344,0.010662556,0.019751422,0.002870325,3.110513,644.52728,0.24063808,0.43404672,0.57168502,0.22278734,48.99437,-0.00010309013,20.340759,0.613804905875642
"1568","Missouri","Pulaski County",29169,0.17722796,0.050265428,48058.2749550446,0.13179474,0.72431803,0.12675518,0.090006508,0.022543315,2.9943717,828.89001,0.23462324,0.42567998,0.43065819,NA,95.547607,-0.015798168,26.296885,0.363127928654205
"1569","Missouri","Putnam County",29171,0.15416244,0.020666096,37920.5583450492,0.18269941,0.97710383,0.0032134969,0.0072303675,0.0048202449,3.2739246,599.86505,0.3616645,0.41535905,0.53087264,0.28533897,9.6246595,-0.0056231138,4.4556818,0.647203947368421
"1570","Missouri","Ralls County",29173,0.16232634,0.00066222745,50460.564473296,0.09249334,0.96665686,0.013278253,0.0096390285,0.0011802892,3.8224959,669.05103,0.12656969,0.34886107,0.65033054,NA,21.642046,8.4210529e-05,11.239304,0.703703703703704
"1571","Missouri","Randolph County",29175,0.12087247,0.013218413,42911.0803100653,0.18007436,0.89970094,0.068308808,0.016250886,0.0033579643,3.2936606,627.63348,0.39783365,0.48694092,0.55646783,NA,52.651424,-0.026151143,20.037954,0.556712783045754
"1572","Missouri","Ray County",29177,0.13521895,0.012298333,54060.6768962288,0.093586549,0.95079595,0.016089214,0.017664084,0.0024261514,2.8199542,718.88208,0.25359678,0.25672597,0.62012494,-0.05815614,41.304066,-0.0093191117,18.057123,0.659850458819531
"1573","Missouri","Reynolds County",29179,0.067728087,0.0041166949,36565.671744325,0.21219623,0.9607228,0.0086618876,0.0095579447,0.0017921146,3.4793296,491.70132,0.37438437,0.34616458,0.46034023,NA,8.2822294,-0.010516638,2.8250613,0.647174254317112
"1574","Missouri","Ripley County",29181,0.12300684,0.011715899,34979.5426950355,0.24287392,0.9619149,0.0051773051,0.010070922,0.0038968429,2.434691,527.41522,0.31966966,0.36820087,0.47008234,NA,22.397448,-0.021235194,8.0058966,0.549236237871073
"1575","Missouri","St. Charles County",29183,0.33504367,0.034121212,77735.9893226884,0.05153187,0.89068335,0.048479132,0.027693247,0.019643717,3.6497977,910.20801,0.21606822,0.22821048,0.71939439,0.03408004,643.22473,0.013275925,349.80927,0.742859724025322
"1576","Missouri","St. Clair County",29185,0.14144489,0.0027770759,33678.8500764916,0.16845793,0.9552269,0.0075471695,0.017338093,0.001045385,2.8633981,398.67459,0.26586595,0.37509328,0.50125682,NA,14.6347,-0.017464381,5.3941665,0.658720699245133
"1577","Missouri","Ste. Genevieve County",29186,0.11611167,0.0060265334,51395.0212179664,0.10814761,0.97034997,0.0098098656,0.0082116285,0.0022044641,3.5942233,582.45514,0.23472242,0.31693006,0.62234789,NA,36.351654,-0.0069473987,16.76844,0.676993361410522
"1578","Missouri","St. Francois County",29187,0.14742395,0.01001592,41197.533009991,0.15495202,0.92766106,0.045670833,0.011903487,0.003031363,3.758044,592.53699,0.25003451,0.383488,0.51249731,0.085455351,144.63571,-0.0087576266,53.212418,0.537601996736104
"1579","Missouri","St. Louis County",29189,0.38789475,0.062433001,70079.1201026273,0.094611637,0.68870437,0.24098407,0.025050202,0.03041943,3.1977744,924.1582,0.32339865,0.23327486,0.64133215,0.041717168,1967.2233,-0.0045580696,968.14093,0.718031018314646
"1580","Missouri","Saline County",29195,0.1828526,0.049749728,41125.6543003851,0.19068494,0.83187848,0.062729999,0.082370557,0.0053866976,2.5627964,590.17712,0.34503517,0.53336143,0.60982895,NA,30.932993,-0.0096793687,13.802707,0.560204802259887
"1581","Missouri","Schuyler County",29197,0.094928287,0.0071060853,37776.8810652223,0.20903404,0.98239672,0.0027081922,0.0065447981,0.0020311442,3.5143063,537.83887,0.3109059,0.27935934,0.58688176,NA,14.418993,-0.019138897,5.7044673,0.593833382745331
"1582","Missouri","Scotland County",29199,0.17712516,0.0045828517,43049.8251084039,0.19537807,0.98286188,0.002477803,0.0068139583,0.0022713195,3.4875758,432.22632,0.20311971,0.47797605,0.63034374,NA,11.09073,-0.0066903266,5.1480403,0.568970461714941
"1583","Missouri","Scott County",29201,0.13660105,0.0069197677,41318.9650174785,0.17830348,0.84858769,0.12086959,0.017988823,0.0035585426,2.8736372,593.64124,0.36664677,0.46397659,0.59839654,NA,93.314125,-0.0074679437,43.839138,0.608419462280672
"1584","Missouri","Shannon County",29203,0.1330025,0.014047362,32730.6098803459,0.22828734,0.9494136,0.0033171426,0.016467243,0.0017770407,2.5765526,503.66745,0.25587806,0.46085432,0.49315441,NA,8.4088783,-0.020902127,3.0354047,0.608032378580324
"1585","Missouri","Shelby County",29205,0.13382097,0.014319532,41168.3908677232,0.12095705,0.97316802,0.0086301584,0.01114075,0.002636204,2.6461174,451.60977,0.28418884,0.47926363,0.5991168,NA,12.724038,-0.0058586788,5.7720375,0.738536155202822
"1586","Missouri","Stoddard County",29207,0.11784235,0.0026860959,39218.9612920448,0.17940938,0.9653964,0.011412173,0.011879338,0.0017705153,3.1787128,577.4585,0.30117905,0.4321948,0.55012769,NA,36.403214,-0.024287358,14.649718,0.588524087143296
"1587","Missouri","Stone County",29209,0.16568865,0.011324464,42220.0435376685,0.15834402,0.96074778,0.003291721,0.017172847,0.0024885524,2.8285582,643.30719,0.32747012,0.22527593,0.5101043,NA,69.395775,-0.01941229,26.224371,0.700219730262161
"1588","Missouri","Sullivan County",29211,0.099843182,0.086237721,42376.9965743223,0.21165971,0.79684246,0.0055108727,0.18588024,0.0015579357,2.1894503,638.32959,0.41130343,0.50757492,0.5879426,NA,10.361415,-0.020196924,3.919868,0.541411042944785
"1589","Missouri","Taney County",29213,0.19909053,0.030869955,38370.7087760039,0.14896953,0.91113693,0.012036768,0.048263185,0.0055382559,3.6516392,625.37231,0.29727152,0.33079106,0.59281379,NA,81.70787,0.0011082756,36.5033,0.60875807609476
"1590","Missouri","Texas County",29215,0.11761823,0.011225892,35921.1947862196,0.21040936,0.92317748,0.03664257,0.016341126,0.0024463627,3.0422213,524.26379,0.26539585,0.3530108,0.50540358,NA,22.091864,-0.014790233,7.5700817,0.565778288914446
"1591","Missouri","Vernon County",29217,0.14296931,0.013506318,39920.3738834539,0.21319641,0.95453471,0.0072782268,0.015879767,0.0040172031,2.7523975,631.87762,0.38669199,0.52341944,0.58870566,0.20077603,25.603949,-0.0072860606,11.135098,0.59223676574892
"1592","Missouri","Warren County",29219,0.16796164,0.016004855,52930.1232122536,0.12374365,0.92888999,0.026543228,0.029434379,0.003762058,3.0219502,714.16974,0.21329097,0.21797492,0.65054214,0.05346131,75.858437,0.011972059,36.661137,0.688021866926274
"1593","Missouri","Washington County",29221,0.076944537,0.0058432901,35795.7828140504,0.2053286,0.95133954,0.024965271,0.010121056,0.0015479262,3.8502674,532.82159,0.37262028,0.30066338,0.48900405,NA,33.155109,0.0037723153,12.440898,0.525855252754204
"1594","Missouri","Wayne County",29223,0.085348576,0.0036855307,34100.4295540271,0.19692412,0.96538717,0.004955255,0.010354264,0.0026128481,2.5744939,570.6015,0.27311683,0.31137732,0.43873286,NA,17.810099,-0.003398966,6.8152838,0.565029318465827
"1595","Missouri","Webster County",29225,0.1465579,0.0036544704,44913.6832495442,0.17243993,0.95212972,0.011960666,0.016905144,0.0019387419,3.1153092,565.09369,0.24642381,0.2123158,0.59619677,NA,61.094028,-0.0048449142,25.042105,0.662725861095426
